id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
57120,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Elle Women Peach Vintage Top
12978,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,ADIDAS Men F10 Trx Blue Sports Shoes
2899,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Wedding Collection Gold Heels
42062,Unisex,Accessories,Bags,Mobile Pouch,Green,Summer,2012.0,Casual,American Tourister Unisex Green Camera Bag
2297,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Sports,Nike Women DPT Pink T-shirt
45247,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Vintage Collection Digital Watch F-94WA-9DG(D053)
7178,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Casual,Jealous 21 Women Medium Dark Blue Jegging
5845,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Puma Men's Summer Graphic White T-shirt
17099,Women,Accessories,Wallets,Wallets,Navy Blue,Winter,2015.0,Casual,Lino Perros Women Flower Navy Blue Wallet
39504,Unisex,Accessories,Bags,Duffel Bag,Black,Summer,2012.0,Casual,Peter England Unisex Black Duffle Bag
15508,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Cape Noble Brown Casual Shoes
4963,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Gini and Jony Boy's Karl Blue White Kidswear
48755,Women,Accessories,Jewellery,Necklace and Chains,Silver,Summer,2013.0,Casual,Lucera Women Silver Necklace
11531,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Olive Tshirts
16526,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Locomotive Men Check Navy Blue Shirt
58962,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017.0,Casual,Colour me Men Silver Perfume
50565,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Pack of Two Briefs
26723,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Fine Striped Blue T-shirt
15733,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Nike Men Air Max Quarter Black Sports Shoes
29559,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Unisex Authentic Black Shoes
20282,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Arrow Men Solid Purple Slim Fit Shirt
45615,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Arrow Men Black Shoes
17632,Women,Accessories,Bags,Handbags,Black,Fall,2011.0,Casual,Puma Women Chill Grip Black Handbag
40969,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Winter,2012.0,Casual,Buckaroo Men Navy Blue Casual Shoes
24410,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Series Light White Sports Shoes
10884,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Grey Glow In Dark T-shirt
31109,Boys,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Gini and Jony Boys Printed Orange T-shirt
19797,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Striped Grey T-shirt
10428,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Tops
15966,Men,Apparel,Topwear,Jackets,Grey,Fall,2011.0,Casual,Turtle Solid Men Grey Jacket
47377,Women,Accessories,Bags,Handbags,Maroon,Summer,2012.0,Casual,Baggit Women Maroon Bag
21733,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Flats
24241,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,La-Emotio Women Blue Kurta
51444,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Myntra Women Light Blue Shirt
26724,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Large Logo Graphic Green T-shirt
18817,Men,Accessories,Wallets,Wallets,Black,Summer,2011.0,Formal,Peter England Men Statements Black Wallet
57581,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,,Lotus Herbals Pure Colours Crimson Red Lipstick 610
39738,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Arrow Men Brown Sandals
25969,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Black Top
57575,Women,Personal Care,Lips,Lipstick,Gold,Spring,2017.0,,Lotus Herbals Pure Colours Copper Gold Lipstick 661
31303,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,John Miller Men Purple Shirt
41074,Men,Footwear,Sandal,Sports Sandals,Black,Fall,2012.0,Casual,Lotto Men Black Sandals
5413,Girls,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Ant Kids Girl's Pink White Check Top Kidswear
51649,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch FS4636
24884,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Polo T-shirt
40139,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and JonyBoys Around The World Navy Blue T-shirt
59226,Women,Accessories,Watches,Watches,Burgundy,Winter,2016.0,Casual,Titan Women Burgundy Watch
4337,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Fila Men's Skills White Navy Shoe
9428,Women,Footwear,Shoes,Flats,Black,Summer,2011.0,Sports,Carlton London Women ManTara Black Sandals
42235,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Sepia Women Black Top
43313,Women,Apparel,Topwear,Sweaters,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Sweater
47581,Women,Footwear,Shoes,Flats,Maroon,Winter,2012.0,Casual,Portia Women Silver & Maroon Flats
16747,Women,Accessories,Bags,Clutches,Blue,Winter,2015.0,Casual,Spice Art Women Small Beads Blue Clutch
31959,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men Air Max Run Lite Grey Sports Shoes
50152,Women,Footwear,Shoes,Heels,Cream,Winter,2012.0,Casual,Rocia Women Cream Heels
10682,Men,Apparel,Topwear,Tshirts,Tan,Fall,2011.0,Casual,United Colors of Benetton Men Printed Tan T-shirt
27232,Women,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Doodle Kids Girl Check Pink Shorts
34279,Women,Apparel,Topwear,Dupatta,Orange,Summer,2012.0,Ethnic,Fabindia Women Kota Silk Tepchi Orange Dupatta
21599,Men,Apparel,Bottomwear,Trousers,Black,Summer,2011.0,Formal,Indigo Nation Men Solid Black Trousers
43119,Men,Personal Care,Fragrance,Perfume and Body Mist,,Spring,2017.0,,
42669,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Alma Women Black & White Kurta
38440,Women,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Baggit Women Black Wallet
2665,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Murcia Women Fancy Cream Hand Bag
33251,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Casual,Arrow Men Brown Formal Shoes
5024,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Levis Kids Boy's Caspian White Kidswear
25106,Women,Accessories,Belts,Belts,Brown,Winter,2015.0,Casual,Lino Perros Women Brown Belt
6493,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,ADIDAS Men's Fresh Blue T-shirt
3327,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,KXIP Boys Fangear Polo Jersey
40757,Women,Footwear,Flip Flops,Flip Flops,Multi,Winter,2012.0,Casual,Roxy Women Multi Coloured Flip Flops
28289,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Fastrack Men Grey Sunglasses
30878,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Fabindia Women Printed Pink Kurta
34419,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Blue Freedom Warior T-shirt
16923,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Spykar Men Black Shirt
59687,Women,Apparel,Innerwear,Briefs,Black,Summer,2012.0,Casual,Avirate Black Boyshort Brief
38644,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Black Jdi City T-Shirt
59025,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Black Pumps
57948,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2012.0,Casual,Clarks Men Brown Casual Shoes
44751,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Globalite Men Brown Tracker Shoes
12110,Women,Apparel,Topwear,Kurtis,Cream,Fall,2011.0,Ethnic,W Women Printed Cream Kurtis
15335,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Sports,Nike Men Solid Navy Blue Shorts
37633,Girls,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Madagascar3 Girls Purple Printed T-Shirt
54153,Women,Accessories,Jewellery,Necklace and Chains,Silver,Fall,2012.0,Casual,Femella Silver Knot and Ball Necklace
12128,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Aurelia Women Printed Black Kurtas
10815,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Wrangler Men Rain Light Denim Blue Shirts
55429,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,Casual,Revlon MoistureStay Dusk Lipcolor 11
3124,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Inkfruit Men's Soccer Power Blue T-shirt
1673,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Reebok Mens Lagoon Black T-shirt
6664,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Lunarglide 2 Grey White Blue Shoe
45670,Men,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017.0,Casual,Swiss Army Men Swiss Unlimited Perfume
54702,Women,Apparel,Topwear,Kurtas,Brown,Fall,2012.0,Ethnic,Shree Women Brown and White Printed Kurta
40130,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys Core White Shirt
56869,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Flats
25761,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Lino Perros Men Black Suspenders
33604,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Lino Perros Women Leather Purple Wallet
36978,Women,Accessories,Bags,Clutches,Maroon,Summer,2012.0,Casual,Lino Perros Women Maroon Clutch
20021,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Check Blue Shirt
54392,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Baggit Women Red Handbag
5015,Women,Apparel,Bottomwear,Capris,White,Summer,2016.0,Casual,Levis Kids Girls Alicia White Capris
34045,Boys,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Black Shirt
6297,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Puma Unisex Surf Black White Flip Flop
32587,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Only  Women Black Shorts
54305,Women,Apparel,Innerwear,Bra,Grey Melange,Summer,2017.0,Casual,Garfield Women Grey Melange Striped Bra GFA12-004
39150,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Aneri Women White Kurta
50904,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,Prafful Green & Maroon Printed Sari
42409,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Basics Men White Trunk Brief
43187,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch
18811,Men,Accessories,Belts,Belts,Blue,Summer,2011.0,Casual,Peter England Men Casual Blue Belt
22382,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Mark Taylor Men Blue & Green Striped White Shirt
17859,Men,Apparel,Innerwear,Trunk,Black,Summer,2016.0,Casual,Levis Men Boxer Black Trunks
40530,Women,Accessories,Watches,Watches,Silver,Summer,2017.0,Casual,Titan Women Silver-toned Dial Watch NB2131YM04
53127,Women,Footwear,Shoes,Flats,Blue,Winter,2015.0,Casual,Catwalk Women Blue Casual Shoes
54554,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Global Desi Women Purple & White Tunic
50332,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Aurelia Women White Printed Kurta
12187,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Basics Men White Slim Fit Checked Shirt
39168,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,Aneri Women Grey Printed Kurta
53785,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Puma Men Navy Blue Shirt
5415,Girls,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Ant Kids Girl's Red Little Heart Kidswear
46859,Girls,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,Barbie Girls Pink Flip Flops
56693,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Men Blue Kurta
11154,Men,Accessories,Ties,Ties,Blue,Fall,2011.0,Formal,Indigo Nation Men Strip Blue Ties
11366,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,United Colors of Benetton Women  Light Purple Printed Top
7987,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men Fusion Black Sports Shoes
38415,Women,Accessories,Belts,Belts,Red,Summer,2012.0,Casual,Baggit Women Flora Moly Red Belt
23861,Men,Footwear,Flip Flops,Flip Flops,Red,Fall,2011.0,Casual,ADIDAS Men Adi Cliff Red Flip Flops
33835,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men Exsis White Sports Shoes
19762,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Ice Men Carbon Black Watch
36923,Unisex,Accessories,Wallets,Wallets,Black,Winter,2016.0,Casual,Fossil Unisex Black Transit Passport Holder
39996,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Park Avenue Men Steel Frame Sunglasses
42635,Women,Accessories,Jewellery,Bracelet,Gold,Winter,2016.0,Casual,Estelle Women Bracelet
6636,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Nike Women Tennis Classic AC Light White Red Shoe
3344,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Myntra Men's Yet Despite Navy Blue T-shirt
7710,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2011.0,Casual,Puma Men's Bluebird Blue Yellow Shoe
28448,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Brown Handbag
54596,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Sushilas Women Orange Printed Kurta
3975,Women,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,Jealous 21 Women Red Tunic With Mirror Print Top
18024,Women,Accessories,Belts,Belts,Black,Winter,2015.0,Casual,Lino Perros Women Solid Black Belt
48566,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2012.0,Casual,Lucera Women Silver Bracelet
46098,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,ADIDAS Men  light Olive Sheridan Shoes
18672,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Fila Men Survivor Grey Sports Shoes
24418,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Adipure Trainer Black Sports Shoes
59070,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Peri Peri Women Black Bra
4996,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Fila Men Drift Black Silver Shoe
59880,Women,Apparel,Bottomwear,Stockings,Black,Fall,2012.0,Casual,Femella Women Black Stockings
13858,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Check Blue Shirts
25162,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Leatherette Black Handbag
7525,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,Nike Men's Round Neck Red T-Shirt
34222,Men,Apparel,Topwear,Tshirts,White,Summer,2013.0,Casual,Proline White Polo T-shirt
32545,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017.0,Casual,Playboy Women Play It Sexy Perfume
4730,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Disney Kids Boy's Champs Blue Teen Kidswear
39991,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013.0,Casual,Gas Men Romance Brown Shoes
47340,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Women Green Handbag
34813,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012.0,Casual,ADIDAS Men Calo Black Flip Flops
3986,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Mr.Men Men's Strong Lemon Yellow T-shirt
19939,Men,Footwear,Shoes,Sports Shoes,Grey,Winter,2012.0,Sports,Nike Men Ballista Grey Sports Shoes
8552,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Basics Men Blue Polo T-shirt
1887,Men,Apparel,Topwear,Tshirts,Green,Winter,2010.0,Casual,FIFA Mens Essentials Green T-shirt
19595,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey TShirt
47529,Women,Footwear,Shoes,Flats,Gold,Winter,2012.0,Casual,Portia Women Navy & Gold-Toned Sandals
12519,Men,Footwear,Shoes,Casual Shoes,Beige,Winter,2018.0,Casual,Red Tape Men Beige Shoes
38424,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Handbag
43129,Women,Personal Care,Fragrance,Perfume and Body Mist,Purple,Spring,2017.0,Casual,David Beckham Women Signature Eau De Toilette 75 ml
28424,Men,Accessories,Eyewear,Sunglasses,White,Winter,2016.0,Casual,Idee Men Casual White Sunglasses
57971,Women,Apparel,Saree,Sarees,Rust,Fall,2012.0,Ethnic,Prafful Rust Printed Sari
25599,Women,Apparel,Apparel Set,Kurta Sets,Grey,Fall,2011.0,Ethnic,Vishudh Women Grey & Black Churidar Kurta with Dupatta
48363,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,French Connection Men Red & Black Check Shirt
9612,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Indigo Nation Men Stripes Yellow Shirt
14027,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Sports,Nike Men Printed Yellow Tshirts
33605,Women,Accessories,Wallets,Wallets,Blue,Summer,2012.0,Casual,Lino Perros Women Blue Wallet
7743,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Indigo Nation Men Red Polo T-shirt
31704,Women,Accessories,Jewellery,Earrings,Gold,Winter,2016.0,Ethnic,Fabindia Women Ananya Gold Earrings
3317,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Sports,CSK Mens Fangear Polo Jersey
56054,Women,Personal Care,Lips,Lip Gloss,Red,Spring,2017.0,Casual,Colorbar Extra Durable Siren Lip Color 018
10641,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Doodle Boy D Print Red T-shirt
32723,Women,Accessories,Bags,Clutches,Maroon,Summer,2012.0,Casual,Fabindia Women Maroon & Black Brocade Clutch
43586,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Saloppette
48952,Men,Accessories,Jewellery,Ring,Steel,Summer,2013.0,Casual,Revv Men Steel Ring
24028,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Printed T-shirt
57982,Women,Apparel,Topwear,Tops,Black,Fall,2012.0,Casual,Latin Quarters Women Black Top
3579,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women White Turquoise Shoe
59216,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Men White Watch
16748,Women,Accessories,Bags,Clutches,Black,Winter,2015.0,Casual,Spice Art Women Beaded Fan Flap Black Clutch
23464,Men,Accessories,Scarves,Scarves,Black,Winter,2015.0,Casual,Lino Perros Men Black Check Scarf
12111,Women,Apparel,Topwear,Kurtis,Cream,Fall,2011.0,Ethnic,W Women Printed Cream Kurtis
17463,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Beyouty Women Zena BR 01 Black Bra
30625,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men Printed White T-shirt
18873,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013.0,Formal,Franco Leone Men Formal Brown Shoes
4135,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Sparta Black Brown Shoe
19169,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Printed Blue TShirt
41474,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Black Heels
55410,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,Revlon ColorStay Overtime Eternally Tan Lip Gloss 340
28078,Men,Apparel,Innerwear,Trunk,White,Summer,2016.0,Casual,Jockey MC Men White Midway Classic Boxer Trunks 1101
54967,Men,Free Items,Free Gifts,Free Gifts,Black,Spring,2017.0,Casual,Rasasi Men Olympic Flame Deo
13668,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Genesis Men Blue Square Shirt
18280,Women,Apparel,Topwear,Kurtas,Multi,Fall,2011.0,Ethnic,Aneri Women Ada Multi Kurta
28415,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Black Sunglasses
8153,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Checked Hagen Slim Fit Shirt
19504,Men,Accessories,Socks,Socks,White,Fall,2011.0,Sports,Puma Men Sports Pack of 3 Socks
55419,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,Casual,Revlon Toffee Moisture Stay Lipstick 06
23204,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Green Check Shirt
54164,Women,Accessories,Jewellery,Necklace and Chains,Blue,Fall,2012.0,Casual,Femella Blue Necklace
14486,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,2011.0,Casual,Flying Machine Men Casual Beige Casual Shoes
30879,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Printed Kurta
34411,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Master Of Ceremonies Black T-shirt
44766,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Globalite Men Black & Grey Eclipse Shoes
14640,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Authentic Check White Shirts
39558,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Hidekraft Men Dark Brown Wallet
7772,Unisex,Footwear,Sandal,Sandals,Navy Blue,Summer,2012.0,Casual,Converse Unisex As Chucks Navy Floater
57715,Women,Personal Care,Lips,Lip Gloss,Red,Spring,2017.0,,Lotus Herbals Seduction Sappy Watermelon Lip Gloss 42
50950,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Jeans
55248,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Lakme Face Magic Natural Shell Daily Wear Souffle
39560,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Flats
9416,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Black grey Stripes Black Shirts
33892,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Citizen Men Grey Dial Eco-Drive Watch AW1070-04H
